STATIONS_ID;MESS_DATUM;QN;FF_10;DD_10;eor
1975;202209090130;3;2.9;160;eor
1975;202209090140;3;3.4;160;eor
1975;202209090150;3;3.2;160;eor
1975;202209090200;3;2.9;160;eor
1975;202209090210;3;2.7;160;eor
1975;202209090220;3;2.5;160;eor
1975;202209090230;3;2.1;150;eor
1975;202209090240;3;2.1;150;eor
1975;202209090250;3;2.3;150;eor
1975;202209090300;3;2.1;140;eor
1975;202209090310;3;2.1;140;eor
1975;202209090320;3;2.2;150;eor
1975;202209090330;3;2.1;160;eor
1975;202209090340;3;1.9;140;eor
1975;202209090350;3;2.0;140;eor
1975;202209090400;3;2.0;130;eor
1975;202209090410;3;3.0;150;eor
1975;202209090420;3;3.1;160;eor
1975;202209090430;3;3.1;160;eor
1975;202209090440;3;2.7;150;eor
1975;202209090450;3;2.1;150;eor
1975;202209090500;3;2.1;140;eor
1975;202209090510;3;2.0;140;eor
1975;202209090520;3;2.6;160;eor
1975;202209090530;3;2.9;160;eor
1975;202209090540;3;2.4;150;eor
1975;202209090550;3;2.7;150;eor
1975;202209090600;3;2.9;160;eor
1975;202209090610;3;3.1;160;eor
1975;202209090620;3;3.1;160;eor
1975;202209090630;3;3.1;160;eor
1975;202209090640;3;3.0;160;eor
1975;202209090650;3;3.1;170;eor
1975;202209090700;3;2.9;170;eor
1975;202209090710;3;2.6;170;eor
1975;202209090720;3;2.5;160;eor
1975;202209090730;3;2.8;170;eor
1975;202209090740;3;2.3;190;eor
1975;202209090750;3;2.2;210;eor
1975;202209090800;3;2.3;210;eor
1975;202209090810;3;4.2;220;eor
1975;202209090820;3;4.1;210;eor
1975;202209090830;3;4.2;210;eor
1975;202209090840;3;4.2;220;eor
1975;202209090850;3;4.1;220;eor
1975;202209090900;3;3.5;200;eor
1975;202209090910;3;3.2;190;eor
1975;202209090920;3;2.9;180;eor
1975;202209090930;3;2.8;180;eor
1975;202209090940;3;2.7;210;eor
1975;202209090950;3;3.0;180;eor
1975;202209091000;3;2.9;180;eor
1975;202209091010;3;3.6;190;eor
1975;202209091020;3;3.7;170;eor
1975;202209091030;3;3.8;150;eor
1975;202209091040;3;3.6;150;eor
1975;202209091050;3;4.3;170;eor
1975;202209091100;3;4.0;170;eor
1975;202209091110;3;5.4;170;eor
1975;202209091120;3;4.3;180;eor
1975;202209091130;3;3.8;180;eor
1975;202209091140;3;4.6;170;eor
1975;202209091150;3;3.7;170;eor
1975;202209091200;3;4.0;170;eor
1975;202209091210;3;5.2;150;eor
1975;202209091220;3;5.3;140;eor
1975;202209091230;3;4.8;140;eor
1975;202209091240;3;4.2;140;eor
1975;202209091250;3;4.2;150;eor
1975;202209091300;3;4.2;150;eor
1975;202209091310;3;3.5;130;eor
1975;202209091320;3;4.6;140;eor
1975;202209091330;3;6.2;150;eor
1975;202209091340;3;5.6;170;eor
1975;202209091350;3;5.1;210;eor
1975;202209091400;3;6.7;170;eor
1975;202209091410;3;5.7;160;eor
1975;202209091420;3;4.5;160;eor
1975;202209091430;3;3.6;150;eor
1975;202209091440;3;3.9;140;eor
1975;202209091450;3;4.5;150;eor
1975;202209091500;3;3.3;140;eor
1975;202209091510;3;4.4;150;eor
1975;202209091520;3;4.1;160;eor
1975;202209091530;3;3.1;160;eor
1975;202209091540;3;3.6;140;eor
1975;202209091550;3;3.5;140;eor
1975;202209091600;3;3.6;150;eor
1975;202209091610;3;3.9;160;eor
1975;202209091620;3;3.9;150;eor
1975;202209091630;3;3.1;150;eor
1975;202209091640;3;2.9;160;eor
1975;202209091650;3;2.9;150;eor
1975;202209091700;3;3.3;150;eor
1975;202209091710;3;2.9;160;eor
1975;202209091720;3;2.7;150;eor
1975;202209091730;3;2.7;130;eor
1975;202209091740;3;2.2;130;eor
1975;202209091750;3;2.0;130;eor
1975;202209091800;3;2.3;160;eor
1975;202209091810;3;2.2;180;eor
1975;202209091820;3;1.7;180;eor
1975;202209091830;3;1.5;170;eor
1975;202209091840;3;1.1;70;eor
1975;202209091850;3;2.3;70;eor
1975;202209091900;3;1.6;50;eor
1975;202209091910;3;2.3;60;eor
1975;202209091920;3;1.9;70;eor
1975;202209091930;3;1.3;80;eor
1975;202209091940;3;1.6;90;eor
1975;202209091950;3;1.7;80;eor
1975;202209092000;3;2.3;90;eor
1975;202209092010;3;2.0;90;eor
1975;202209092020;3;2.2;90;eor
1975;202209092030;3;1.5;100;eor
1975;202209092040;3;2.1;100;eor
1975;202209092050;3;2.2;60;eor
1975;202209092100;3;1.6;130;eor
1975;202209092110;3;2.6;150;eor
1975;202209092120;3;3.1;160;eor
1975;202209092130;3;2.0;140;eor
1975;202209092140;3;2.5;130;eor
1975;202209092150;3;2.4;120;eor
1975;202209092200;3;2.7;140;eor
1975;202209092210;3;2.8;150;eor
1975;202209092220;3;2.4;150;eor
1975;202209092230;3;2.3;150;eor
1975;202209092240;3;1.3;140;eor
1975;202209092250;3;1.6;80;eor
1975;202209092300;3;1.6;80;eor
1975;202209092310;3;1.7;90;eor
1975;202209092320;3;2.1;140;eor
1975;202209092330;3;1.9;150;eor
1975;202209092340;3;1.8;150;eor
1975;202209092350;3;0.7;120;eor
1975;202209100000;3;1.2;80;eor
1975;202209100010;3;1.6;60;eor
1975;202209100020;3;1.2;80;eor
1975;202209100030;3;1.5;90;eor
1975;202209100040;3;1.6;70;eor
1975;202209100050;3;1.5;70;eor
1975;202209100100;3;1.5;90;eor
1975;202209100110;3;2.0;100;eor
1975;202209100120;3;2.2;110;eor
1975;202209100130;3;1.9;130;eor
1975;202209100140;3;1.1;130;eor
1975;202209100150;3;1.1;120;eor
1975;202209100200;3;1.4;100;eor
1975;202209100210;3;1.3;120;eor
1975;202209100220;3;1.3;130;eor
1975;202209100230;3;1.4;140;eor
1975;202209100240;3;1.5;140;eor
1975;202209100250;3;1.3;120;eor
1975;202209100300;3;1.2;110;eor
1975;202209100310;3;1.9;120;eor
1975;202209100320;3;1.9;110;eor
1975;202209100330;3;1.5;100;eor
1975;202209100340;3;1.6;110;eor
1975;202209100350;3;1.4;70;eor
1975;202209100400;3;1.3;70;eor
1975;202209100410;3;1.5;60;eor
1975;202209100420;3;1.6;80;eor
1975;202209100430;3;1.8;70;eor
1975;202209100440;3;1.5;80;eor
1975;202209100450;3;1.1;80;eor
1975;202209100500;3;1.2;90;eor
1975;202209100510;3;1.2;150;eor
1975;202209100520;3;1.3;180;eor
1975;202209100530;3;1.3;170;eor
1975;202209100540;3;1.4;170;eor
1975;202209100550;3;1.4;160;eor
1975;202209100600;3;1.3;150;eor
1975;202209100610;3;1.0;140;eor
1975;202209100620;3;1.3;140;eor
1975;202209100630;3;1.7;150;eor
1975;202209100640;3;1.6;120;eor
1975;202209100650;3;2.1;90;eor
1975;202209100700;3;2.2;100;eor
1975;202209100710;3;2.1;130;eor
1975;202209100720;3;1.9;130;eor
1975;202209100730;3;1.6;100;eor
1975;202209100740;3;1.6;110;eor
1975;202209100750;3;1.3;130;eor
1975;202209100800;3;1.7;140;eor
1975;202209100810;3;1.7;160;eor
1975;202209100820;3;1.6;160;eor
1975;202209100830;3;1.4;160;eor
1975;202209100840;3;0.9;160;eor
1975;202209100850;3;0.8;170;eor
1975;202209100900;3;0.9;160;eor
1975;202209100910;3;1.1;140;eor
1975;202209100920;3;1.3;160;eor
1975;202209100930;3;0.7;130;eor
1975;202209100940;3;1.0;140;eor
1975;202209100950;3;0.9;150;eor
1975;202209101000;3;0.7;210;eor
1975;202209101010;3;0.9;10;eor
1975;202209101020;3;0.7;180;eor
1975;202209101030;3;0.6;250;eor
1975;202209101040;3;0.7;210;eor
1975;202209101050;3;0.8;200;eor
1975;202209101100;3;1.1;240;eor
1975;202209101110;3;1.2;210;eor
1975;202209101120;3;0.7;270;eor
1975;202209101130;3;0.9;230;eor
1975;202209101140;3;0.7;240;eor
1975;202209101150;3;1.4;180;eor
1975;202209101200;3;1.0;170;eor
1975;202209101210;3;1.0;40;eor
1975;202209101220;3;0.9;340;eor
1975;202209101230;3;1.1;360;eor
1975;202209101240;3;1.0;100;eor
1975;202209101250;3;1.1;310;eor
1975;202209101300;3;1.3;290;eor
1975;202209101310;3;1.4;240;eor
1975;202209101320;3;1.6;220;eor
1975;202209101330;3;1.6;210;eor
1975;202209101340;3;1.7;220;eor
1975;202209101350;3;1.5;180;eor
1975;202209101400;3;2.0;210;eor
1975;202209101410;3;2.9;230;eor
1975;202209101420;3;3.0;240;eor
1975;202209101430;3;3.2;270;eor
1975;202209101440;3;6.5;310;eor
1975;202209101450;3;5.3;330;eor
1975;202209101500;3;3.8;10;eor
1975;202209101510;3;2.8;20;eor
1975;202209101520;3;3.2;40;eor
1975;202209101530;3;3.3;30;eor
1975;202209101540;3;2.6;20;eor
1975;202209101550;3;2.6;40;eor
1975;202209101600;3;2.6;360;eor
1975;202209101610;3;2.8;10;eor
1975;202209101620;3;2.5;350;eor
1975;202209101630;3;2.6;350;eor
1975;202209101640;3;2.2;350;eor
1975;202209101650;3;2.1;350;eor
1975;202209101700;3;2.0;10;eor
1975;202209101710;3;2.2;10;eor
1975;202209101720;3;1.9;20;eor
1975;202209101730;3;1.8;10;eor
1975;202209101740;3;1.8;20;eor
1975;202209101750;3;2.0;30;eor
1975;202209101800;3;1.8;30;eor
1975;202209101810;3;2.1;40;eor
1975;202209101820;3;2.1;50;eor
1975;202209101830;3;2.0;50;eor
1975;202209101840;3;2.1;30;eor
1975;202209101850;3;2.2;40;eor
1975;202209101900;3;2.3;40;eor
1975;202209101910;3;2.9;40;eor
1975;202209101920;3;3.6;50;eor
1975;202209101930;3;3.2;40;eor
1975;202209101940;3;2.9;40;eor
1975;202209101950;3;3.1;30;eor
1975;202209102000;3;2.2;30;eor
1975;202209102010;3;1.5;40;eor
1975;202209102020;3;1.1;20;eor
1975;202209102030;3;1.1;10;eor
1975;202209102040;3;0.9;40;eor
1975;202209102050;3;0.9;30;eor
1975;202209102100;3;0.9;40;eor
1975;202209102110;3;0.9;20;eor
1975;202209102120;3;1.2;20;eor
1975;202209102130;3;1.4;350;eor
1975;202209102140;3;1.9;330;eor
1975;202209102150;3;2.0;340;eor
1975;202209102200;3;1.4;360;eor
1975;202209102210;3;1.6;10;eor
1975;202209102220;3;1.5;360;eor
1975;202209102230;3;1.8;340;eor
1975;202209102240;3;1.6;360;eor
1975;202209102250;3;1.5;360;eor
1975;202209102300;3;2.0;330;eor
1975;202209102310;3;2.4;330;eor
1975;202209102320;3;2.5;330;eor
1975;202209102330;3;2.3;320;eor
1975;202209102340;3;2.1;320;eor
1975;202209102350;3;2.7;330;eor
1975;202209110000;3;3.2;330;eor
1975;202209110010;3;3.3;330;eor
1975;202209110020;3;3.0;330;eor
1975;202209110030;3;2.6;330;eor
1975;202209110040;3;2.1;330;eor
1975;202209110050;3;2.8;330;eor
1975;202209110100;3;2.8;330;eor
1975;202209110110;3;2.5;340;eor
1975;202209110120;3;2.1;340;eor
1975;202209110130;3;2.3;340;eor
1975;202209110140;3;2.4;340;eor
1975;202209110150;3;2.3;340;eor
1975;202209110200;3;2.0;350;eor
1975;202209110210;3;2.0;350;eor
1975;202209110220;3;2.3;350;eor
1975;202209110230;3;2.4;340;eor
1975;202209110240;3;2.9;350;eor
1975;202209110250;3;2.5;340;eor
1975;202209110300;3;1.7;10;eor
1975;202209110310;3;1.5;20;eor
1975;202209110320;3;1.2;20;eor
1975;202209110330;3;1.4;20;eor
1975;202209110340;3;1.7;30;eor
1975;202209110350;3;1.8;20;eor
1975;202209110400;3;2.1;10;eor
1975;202209110410;3;2.0;350;eor
1975;202209110420;3;2.2;20;eor
1975;202209110430;3;1.7;30;eor
1975;202209110440;3;1.6;30;eor
1975;202209110450;3;1.3;20;eor
1975;202209110500;3;2.4;360;eor
1975;202209110510;3;2.0;350;eor
1975;202209110520;3;2.1;340;eor
1975;202209110530;3;1.8;330;eor
1975;202209110540;3;1.9;330;eor
1975;202209110550;3;2.3;330;eor
1975;202209110600;3;2.0;330;eor
1975;202209110610;3;1.8;310;eor
1975;202209110620;3;1.7;300;eor
1975;202209110630;3;2.1;300;eor
1975;202209110640;3;3.5;320;eor
1975;202209110650;3;3.7;310;eor
1975;202209110700;3;2.9;310;eor
1975;202209110710;3;2.1;300;eor
1975;202209110720;3;2.1;310;eor
1975;202209110730;3;2.9;310;eor
1975;202209110740;3;2.8;310;eor
1975;202209110750;3;3.0;320;eor
1975;202209110800;3;2.7;340;eor
1975;202209110810;3;3.2;330;eor
1975;202209110820;3;2.3;320;eor
1975;202209110830;3;2.9;310;eor
1975;202209110840;3;2.9;310;eor
1975;202209110850;3;3.5;310;eor
1975;202209110900;3;3.9;320;eor
1975;202209110910;3;3.3;330;eor
1975;202209110920;3;3.0;330;eor
1975;202209110930;3;3.5;310;eor
1975;202209110940;3;3.0;300;eor
1975;202209110950;3;3.3;310;eor
1975;202209111000;3;3.1;310;eor
1975;202209111010;3;3.5;310;eor
1975;202209111020;3;3.1;300;eor
1975;202209111030;3;3.9;300;eor
1975;202209111040;3;3.1;280;eor
1975;202209111050;3;2.9;290;eor
1975;202209111100;3;1.9;300;eor
1975;202209111110;3;2.9;300;eor
1975;202209111120;3;3.4;310;eor
1975;202209111130;3;2.8;360;eor
1975;202209111140;3;3.5;320;eor
1975;202209111150;3;4.2;320;eor
1975;202209111200;3;4.3;330;eor
1975;202209111210;3;4.1;310;eor
1975;202209111220;3;3.6;300;eor
1975;202209111230;3;3.4;290;eor
1975;202209111240;3;3.0;320;eor
1975;202209111250;3;4.3;330;eor
1975;202209111300;3;3.7;320;eor
1975;202209111310;3;3.3;330;eor
1975;202209111320;3;3.8;310;eor
1975;202209111330;3;3.1;280;eor
1975;202209111340;3;3.4;320;eor
1975;202209111350;3;4.8;340;eor
1975;202209111400;3;2.8;330;eor
1975;202209111410;3;3.9;330;eor
1975;202209111420;3;3.8;320;eor
1975;202209111430;3;3.3;290;eor
1975;202209111440;3;4.2;330;eor
1975;202209111450;3;4.7;320;eor
1975;202209111500;3;4.0;310;eor
1975;202209111510;3;4.3;320;eor
1975;202209111520;3;4.0;340;eor
1975;202209111530;3;3.1;310;eor
1975;202209111540;3;2.9;300;eor
1975;202209111550;3;3.5;320;eor
1975;202209111600;3;3.6;340;eor
1975;202209111610;3;3.7;340;eor
1975;202209111620;3;2.6;350;eor
1975;202209111630;3;2.7;320;eor
1975;202209111640;3;2.5;20;eor
1975;202209111650;3;1.8;10;eor
1975;202209111700;3;1.3;360;eor
1975;202209111710;3;1.1;330;eor
1975;202209111720;3;1.4;330;eor
1975;202209111730;3;1.3;360;eor
1975;202209111740;3;1.8;340;eor
1975;202209111750;3;1.6;340;eor
1975;202209111800;3;1.4;320;eor
1975;202209111810;3;1.1;350;eor
1975;202209111820;3;1.4;310;eor
1975;202209111830;3;1.5;330;eor
1975;202209111840;3;1.5;330;eor
1975;202209111850;3;1.6;320;eor
1975;202209111900;3;2.1;310;eor
1975;202209111910;3;2.9;300;eor
1975;202209111920;3;2.0;320;eor
1975;202209111930;3;2.4;340;eor
1975;202209111940;3;1.8;10;eor
1975;202209111950;3;1.6;360;eor
1975;202209112000;3;0.8;320;eor
1975;202209112010;3;1.0;330;eor
1975;202209112020;3;1.3;320;eor
1975;202209112030;3;1.5;320;eor
1975;202209112040;3;1.1;330;eor
1975;202209112050;3;0.5;20;eor
1975;202209112100;3;0.4;340;eor
1975;202209112110;3;0.7;320;eor
1975;202209112120;3;1.3;320;eor
1975;202209112130;3;1.0;350;eor
1975;202209112140;3;0.4;80;eor
1975;202209112150;3;0.8;310;eor
1975;202209112200;3;0.6;350;eor
1975;202209112210;3;0.4;360;eor
1975;202209112220;3;0.0;0;eor
1975;202209112230;3;0.4;10;eor
1975;202209112240;3;0.5;40;eor
1975;202209112250;3;0.4;300;eor
1975;202209112300;3;1.0;300;eor
1975;202209112310;3;0.6;300;eor
1975;202209112320;3;0.4;10;eor
1975;202209112330;3;0.3;80;eor
1975;202209112340;3;0.4;60;eor
1975;202209112350;3;0.5;320;eor
1975;202209120000;3;0.5;40;eor
1975;202209120010;3;0.5;60;eor
1975;202209120020;3;0.4;350;eor
1975;202209120030;3;0.2;70;eor
1975;202209120040;3;0.6;70;eor
1975;202209120050;3;0.5;40;eor
1975;202209120100;3;0.6;50;eor
1975;202209120110;3;0.5;320;eor
1975;202209120120;3;0.4;40;eor
1975;202209120130;3;0.7;60;eor
1975;202209120140;3;0.6;60;eor
1975;202209120150;3;0.5;340;eor
1975;202209120200;3;0.5;50;eor
1975;202209120210;3;0.3;70;eor
1975;202209120220;3;1.0;70;eor
1975;202209120230;3;1.0;50;eor
1975;202209120240;3;1.7;60;eor
1975;202209120250;3;1.5;60;eor
1975;202209120300;3;1.2;50;eor
1975;202209120310;3;0.5;30;eor
1975;202209120320;3;0.4;70;eor
1975;202209120330;3;0.5;320;eor
1975;202209120340;3;0.2;70;eor
1975;202209120350;3;0.3;90;eor
1975;202209120400;3;0.1;110;eor
1975;202209120410;3;0.1;60;eor
1975;202209120420;3;0.7;60;eor
1975;202209120430;3;1.3;60;eor
1975;202209120440;3;1.6;70;eor
1975;202209120450;3;1.7;90;eor
1975;202209120500;3;1.5;110;eor
1975;202209120510;3;1.5;90;eor
1975;202209120520;3;1.2;80;eor
1975;202209120530;3;1.5;100;eor
1975;202209120540;3;1.1;130;eor
1975;202209120550;3;1.5;120;eor
1975;202209120600;3;1.2;140;eor
1975;202209120610;3;1.1;120;eor
1975;202209120620;3;1.1;80;eor
1975;202209120630;3;1.0;130;eor
1975;202209120640;3;0.8;160;eor
1975;202209120650;3;1.3;150;eor
1975;202209120700;3;1.8;160;eor
1975;202209120710;3;2.2;160;eor
1975;202209120720;3;2.6;150;eor
1975;202209120730;3;2.9;160;eor
1975;202209120740;3;3.3;150;eor
1975;202209120750;3;3.0;150;eor
1975;202209120800;3;3.1;140;eor
1975;202209120810;3;3.4;150;eor
1975;202209120820;3;3.0;150;eor
1975;202209120830;3;3.1;140;eor
1975;202209120840;3;3.4;150;eor
1975;202209120850;3;3.4;160;eor
1975;202209120900;3;3.4;160;eor
1975;202209120910;3;3.3;160;eor
1975;202209120920;3;3.1;170;eor
1975;202209120930;3;3.5;150;eor
1975;202209120940;3;3.3;160;eor
1975;202209120950;3;3.1;160;eor
1975;202209121000;3;3.1;170;eor
1975;202209121010;3;2.6;170;eor
1975;202209121020;3;3.1;170;eor
1975;202209121030;3;3.4;190;eor
1975;202209121040;3;3.4;170;eor
1975;202209121050;3;3.4;180;eor
1975;202209121100;3;3.4;160;eor
1975;202209121110;3;3.0;180;eor
1975;202209121120;3;2.7;160;eor
1975;202209121130;3;2.8;150;eor
1975;202209121140;3;2.8;170;eor
1975;202209121150;3;3.5;160;eor
1975;202209121200;3;2.6;170;eor
1975;202209121210;3;3.3;170;eor
1975;202209121220;3;2.1;190;eor
1975;202209121230;3;3.1;170;eor
1975;202209121240;3;3.2;160;eor
1975;202209121250;3;2.5;170;eor
1975;202209121300;3;3.3;160;eor
1975;202209121310;3;3.2;190;eor
1975;202209121320;3;3.2;190;eor
1975;202209121330;3;3.4;180;eor
1975;202209121340;3;3.1;180;eor
1975;202209121350;3;3.2;170;eor
1975;202209121400;3;3.7;180;eor
1975;202209121410;3;3.1;210;eor
1975;202209121420;3;3.2;210;eor
1975;202209121430;3;3.1;180;eor
1975;202209121440;3;3.0;190;eor
1975;202209121450;3;2.8;180;eor
1975;202209121500;3;3.5;180;eor
1975;202209121510;3;3.5;190;eor
1975;202209121520;3;3.5;190;eor
1975;202209121530;3;3.5;190;eor
1975;202209121540;3;3.3;180;eor
1975;202209121550;3;3.6;170;eor
1975;202209121600;3;3.9;200;eor
1975;202209121610;3;3.9;180;eor
1975;202209121620;3;3.3;170;eor
1975;202209121630;3;4.4;180;eor
1975;202209121640;3;3.4;170;eor
1975;202209121650;3;3.6;170;eor
1975;202209121700;3;3.1;180;eor
1975;202209121710;3;3.4;180;eor
1975;202209121720;3;2.9;170;eor
1975;202209121730;3;3.4;160;eor
1975;202209121740;3;3.3;150;eor
1975;202209121750;3;3.6;150;eor
1975;202209121800;3;3.8;140;eor
1975;202209121810;3;3.6;140;eor
1975;202209121820;3;3.8;150;eor
1975;202209121830;3;3.7;150;eor
1975;202209121840;3;3.7;150;eor
1975;202209121850;3;3.7;150;eor
1975;202209121900;3;4.0;150;eor
1975;202209121910;3;3.8;160;eor
1975;202209121920;3;4.2;160;eor
1975;202209121930;3;4.3;160;eor
1975;202209121940;3;4.2;160;eor
1975;202209121950;3;4.6;150;eor
1975;202209122000;3;4.4;150;eor
1975;202209122010;3;4.6;160;eor
1975;202209122020;3;4.5;160;eor
1975;202209122030;3;3.9;160;eor
1975;202209122040;3;3.8;160;eor
1975;202209122050;3;3.8;160;eor
1975;202209122100;3;4.1;160;eor
1975;202209122110;3;3.9;150;eor
1975;202209122120;3;4.0;150;eor
1975;202209122130;3;4.3;150;eor
1975;202209122140;3;4.2;150;eor
1975;202209122150;3;4.1;160;eor
1975;202209122200;3;3.6;160;eor
1975;202209122210;3;3.4;160;eor
1975;202209122220;3;3.7;160;eor
1975;202209122230;3;3.9;170;eor
1975;202209122240;3;3.8;170;eor
1975;202209122250;3;3.7;170;eor
1975;202209122300;3;4.1;170;eor
1975;202209122310;3;4.9;170;eor
1975;202209122320;3;4.8;170;eor
1975;202209122330;3;4.4;170;eor
1975;202209122340;3;4.1;170;eor
1975;202209122350;3;3.9;160;eor
1975;202209130000;3;3.7;170;eor
1975;202209130010;3;3.5;170;eor
1975;202209130020;3;3.4;170;eor
1975;202209130030;3;3.1;170;eor
1975;202209130040;3;2.5;180;eor
1975;202209130050;3;2.4;180;eor
1975;202209130100;3;2.1;170;eor
1975;202209130110;3;2.0;160;eor
1975;202209130120;3;1.6;190;eor
1975;202209130130;3;2.0;220;eor
1975;202209130140;3;2.8;210;eor
1975;202209130150;3;3.3;210;eor
1975;202209130200;3;2.9;200;eor
1975;202209130210;3;3.2;200;eor
1975;202209130220;3;3.3;200;eor
1975;202209130230;3;3.6;210;eor
1975;202209130240;3;3.4;210;eor
1975;202209130250;3;3.9;220;eor
1975;202209130300;3;3.0;220;eor
1975;202209130310;3;3.8;220;eor
1975;202209130320;3;3.6;220;eor
1975;202209130330;3;3.9;220;eor
1975;202209130340;3;4.4;220;eor
1975;202209130350;3;3.6;220;eor
1975;202209130400;3;3.4;220;eor
1975;202209130410;3;3.5;220;eor
1975;202209130420;3;3.3;230;eor
1975;202209130430;3;4.1;230;eor
1975;202209130440;3;4.1;230;eor
1975;202209130450;3;4.7;230;eor
1975;202209130500;3;4.4;230;eor
1975;202209130510;3;3.9;240;eor
1975;202209130520;3;3.3;250;eor
1975;202209130530;3;3.1;240;eor
1975;202209130540;3;2.4;250;eor
1975;202209130550;3;2.8;230;eor
1975;202209130600;3;2.1;240;eor
1975;202209130610;3;2.9;240;eor
1975;202209130620;3;2.5;260;eor
1975;202209130630;3;2.5;250;eor
1975;202209130640;3;2.1;250;eor
1975;202209130650;3;2.2;250;eor
1975;202209130700;3;2.7;250;eor
1975;202209130710;3;3.2;250;eor
1975;202209130720;3;3.2;250;eor
1975;202209130730;3;3.3;250;eor
1975;202209130740;3;3.7;260;eor
1975;202209130750;3;2.9;270;eor
1975;202209130800;3;3.3;270;eor
1975;202209130810;3;3.6;270;eor
1975;202209130820;3;3.0;260;eor
1975;202209130830;3;3.4;270;eor
1975;202209130840;3;5.3;270;eor
1975;202209130850;3;5.7;290;eor
1975;202209130900;3;6.2;290;eor
1975;202209130910;3;4.6;300;eor
1975;202209130920;3;5.5;280;eor
1975;202209130930;3;5.2;290;eor
1975;202209130940;3;6.3;280;eor
1975;202209130950;3;6.3;280;eor
1975;202209131000;3;7.3;290;eor
1975;202209131010;3;6.0;300;eor
1975;202209131020;3;6.0;290;eor
1975;202209131030;3;6.1;290;eor
1975;202209131040;3;6.7;280;eor
1975;202209131050;3;6.7;270;eor
1975;202209131100;3;6.1;270;eor
1975;202209131110;3;5.4;270;eor
1975;202209131120;3;6.5;260;eor
1975;202209131130;3;6.4;270;eor
1975;202209131140;3;7.4;280;eor
1975;202209131150;3;7.6;280;eor
1975;202209131200;3;7.7;280;eor
1975;202209131210;3;8.0;300;eor
1975;202209131220;3;6.9;290;eor
1975;202209131230;3;6.6;280;eor
1975;202209131240;3;7.2;310;eor
1975;202209131250;3;7.5;290;eor
1975;202209131300;3;6.3;290;eor
1975;202209131310;3;6.5;290;eor
1975;202209131320;3;6.5;280;eor
1975;202209131330;3;6.1;280;eor
1975;202209131340;3;6.5;300;eor
1975;202209131350;3;8.6;300;eor
1975;202209131400;3;9.2;300;eor
1975;202209131410;3;7.8;290;eor
1975;202209131420;3;7.3;300;eor
1975;202209131430;3;7.6;300;eor
1975;202209131440;3;6.8;300;eor
1975;202209131450;3;7.6;300;eor
1975;202209131500;3;7.2;310;eor
1975;202209131510;3;7.4;290;eor
1975;202209131520;3;6.9;300;eor
1975;202209131530;3;8.0;300;eor
1975;202209131540;3;8.3;300;eor
1975;202209131550;3;7.7;300;eor
1975;202209131600;3;8.1;310;eor
1975;202209131610;3;6.1;290;eor
1975;202209131620;3;6.0;290;eor
1975;202209131630;3;5.0;290;eor
1975;202209131640;3;4.6;300;eor
1975;202209131650;3;4.3;290;eor
1975;202209131700;3;5.0;290;eor
1975;202209131710;3;5.4;290;eor
1975;202209131720;3;4.6;280;eor
1975;202209131730;3;3.8;280;eor
1975;202209131740;3;3.9;270;eor
1975;202209131750;3;3.9;270;eor
1975;202209131800;3;3.2;250;eor
1975;202209131810;3;3.5;250;eor
1975;202209131820;3;3.2;250;eor
1975;202209131830;3;3.4;250;eor
1975;202209131840;3;2.7;260;eor
1975;202209131850;3;3.6;250;eor
1975;202209131900;3;3.7;250;eor
1975;202209131910;3;3.7;250;eor
1975;202209131920;3;3.3;250;eor
1975;202209131930;3;4.0;260;eor
1975;202209131940;3;3.3;270;eor
1975;202209131950;3;3.6;270;eor
1975;202209132000;3;3.4;270;eor
1975;202209132010;3;2.6;270;eor
1975;202209132020;3;2.8;260;eor
1975;202209132030;3;2.6;250;eor
1975;202209132040;3;2.8;240;eor
1975;202209132050;3;2.8;250;eor
1975;202209132100;3;3.2;240;eor
1975;202209132110;3;2.8;250;eor
1975;202209132120;3;2.6;260;eor
1975;202209132130;3;2.4;260;eor
1975;202209132140;3;2.0;260;eor
1975;202209132150;3;2.6;260;eor
1975;202209132200;3;2.6;260;eor
1975;202209132210;3;2.0;280;eor
1975;202209132220;3;2.1;260;eor
1975;202209132230;3;2.5;250;eor
1975;202209132240;3;2.5;250;eor
1975;202209132250;3;2.6;250;eor
1975;202209132300;3;2.2;250;eor
1975;202209132310;3;2.4;260;eor
1975;202209132320;3;2.3;270;eor
1975;202209132330;3;2.3;270;eor
1975;202209132340;3;2.5;270;eor
1975;202209132350;3;2.4;270;eor
1975;202209140000;3;2.5;240;eor
1975;202209140010;3;2.6;250;eor
1975;202209140020;3;2.6;250;eor
1975;202209140030;3;2.4;250;eor
1975;202209140040;3;2.1;260;eor
1975;202209140050;3;2.3;250;eor
1975;202209140100;3;1.9;260;eor
1975;202209140110;3;2.1;250;eor
1975;202209140120;3;1.9;260;eor
1975;202209140130;3;1.1;260;eor
1975;202209140140;3;1.9;240;eor
1975;202209140150;3;2.7;240;eor
1975;202209140200;3;2.6;240;eor
1975;202209140210;3;2.6;250;eor
1975;202209140220;3;2.5;250;eor
1975;202209140230;3;2.5;240;eor
1975;202209140240;3;2.5;240;eor
1975;202209140250;3;2.1;230;eor
1975;202209140300;3;2.5;230;eor
1975;202209140310;3;2.5;230;eor
1975;202209140320;3;2.5;240;eor
1975;202209140330;3;2.6;250;eor
1975;202209140340;3;1.6;260;eor
1975;202209140350;3;0.7;260;eor
